code_period	code_present_place	date_receipt	fid	s40	year	quarter
23	214	2020-10-26	21144	1013817	2020	3
23	214	2020-10-26	23938	0	2020	3
23	214	2020-10-26	24072	15333	2020	3
23	214	2020-10-23	25749	15516	2020	3
23	214	2020-10-26	40880	46456	2020	3
23	214	2020-10-22	46627	0	2020	3
23	213	2020-10-23	51610	0	2020	3
23	214	2020-10-25	52455	73078	2020	3
23	214	2020-10-23	54812	317978	2020	3
23	214	2020-10-29	57212	0	2020	3
23	214	2020-10-26	78819	49993	2020	3
23	214	2020-10-13	80587	0	2020	3
23	214	2020-10-26	82145	259259	2020	3
23	214	2020-10-26	87573	6094542	2020	3
23	214	2020-10-25	90932	148010	2020	3
23	214	2020-10-05	92309	0	2020	3
23	214	2020-10-19	96351	0	2020	3
23	214	2020-10-08	107865	0	2020	3
23	214	2020-10-23	109539	19350	2020	3
23	214	2020-10-26	119923	95445	2020	3
23	214	2020-12-15	126817	862196	2020	3
23	214	2020-10-23	144587	355736	2020	3
23	214	2020-11-16	161160	1136367	2020	3
23	214	2020-10-24	178862	86331	2020	3
23	214	2020-10-23	180076	13633	2020	3
23	214	2020-10-25	187450	0	2020	3
23	214	2020-10-06	189983	0	2020	3
23	214	2020-10-06	193042	0	2020	3
23	214	2020-10-05	8381	0	2020	3
23	214	2020-10-27	18411	96412	2020	3
23	214	2020-10-13	46746	0	2020	3
23	214	2020-10-25	47443	0	2020	3
23	214	2020-10-13	49758	0	2020	3
23	214	2020-10-05	49826	0	2020	3
23	214	2020-10-28	50097	579339	2020	3
23	214	2020-10-12	50215	0	2020	3
23	214	2020-10-22	50351	0	2020	3
23	214	2020-11-27	51648	25063169	2020	3
23	214	2020-10-25	54960	1003778	2020	3
23	214	2020-10-13	65624	0	2020	3
23	214	2020-10-22	67186	0	2020	3
23	214	2020-10-05	68421	0	2020	3
23	214	2020-10-26	73425	23534	2020	3
23	214	2020-10-26	73888	29382	2020	3
23	214	2020-10-26	78738	71330	2020	3
23	214	2020-11-16	83895	19531266	2020	3
23	214	2020-10-22	85298	19918	2020	3
23	214	2020-10-20	85715	0	2020	3
23	214	2020-11-18	88867	4107	2020	3
23	214	2020-10-14	91517	0	2020	3
23	214	2020-10-19	107875	0	2020	3
23	214	2020-10-23	107973	805	2020	3
23	214	2020-11-05	115480	16193	2020	3
23	214	2020-11-19	121788	488075	2020	3
23	214	2020-10-22	124430	0	2020	3
23	214	2020-10-26	155844	95713	2020	3
23	214	2020-10-20	165659	0	2020	3
23	214	2020-10-26	165692	0	2020	3
23	214	2020-12-28	171906	156130	2020	3
23	214	2020-10-26	187563	36272	2020	3
23	214	2020-10-01	188730	0	2020	3
23	214	2020-10-15	191141	15757	2020	3
23	214	2020-10-08	13068	0	2020	3
23	214	2020-12-07	17151	464745	2020	3
23	214	2020-11-02	17284	1361750	2020	3
23	214	2020-10-23	24663	110644	2020	3
23	214	2020-10-06	65329	0	2020	3
23	214	2020-11-19	66578	60171	2020	3
23	214	2020-10-25	67514	21678	2020	3
23	214	2020-10-23	69900	199038	2020	3
23	214	2020-10-22	72216	126947	2020	3
23	214	2020-10-26	77314	13237	2020	3
23	214	2020-10-10	79192	1304	2020	3
23	214	2020-10-21	87405	0	2020	3
23	214	2020-10-22	88420	95191	2020	3
23	214	2020-10-15	91835	0	2020	3
23	214	2020-10-26	94054	1296485	2020	3
23	214	2020-10-14	111446	378	2020	3
23	214	2020-10-08	112933	0	2020	3
23	214	2020-10-08	118026	0	2020	3
23	231	2020-10-16	121036	0	2020	3
23	214	2020-10-26	126064	0	2020	3
23	214	2020-12-11	132717	0	2020	3
23	214	2020-10-26	135162	0	2020	3
23	214	2020-10-15	138105	0	2020	3
23	214	2020-10-01	144790	0	2020	3
23	214	2020-10-22	162215	41224	2020	3
23	214	2020-10-26	169262	2683852	2020	3
23	214	2020-10-26	173050	1407143	2020	3
23	214	2020-10-25	174992	0	2020	3
23	214	2020-11-24	181582	23019	2020	3
23	214	2020-10-23	183761	21162	2020	3
23	214	2020-10-16	186273	82090	2020	3
23	214	2021-01-14	188891	0	2020	3
23	214	2020-10-26	195840	145891	2020	3
23	214	2020-10-25	106	0	2020	3
23	214	2020-10-19	8889	0	2020	3
23	214	2020-10-26	19280	0	2020	3
23	214	2020-12-22	27172	725265	2020	3
23	214	2020-10-14	34604	0	2020	3
23	214	2020-10-25	35044	54552	2020	3
23	214	2021-01-14	38156	201516	2020	3
23	214	2020-11-24	38511	923328	2020	3
23	214	2020-11-27	40677	214160	2020	3
23	214	2020-10-26	45085	0	2020	3
23	214	2020-10-01	45838	0	2020	3
23	214	2020-10-07	50258	0	2020	3
23	214	2020-06-29	51326	0	2020	3
23	214	2020-10-25	52972	2758	2020	3
23	214	2020-10-07	57101	0	2020	3
23	214	2020-10-22	62857	0	2020	3
23	214	2020-10-12	63989	2200	2020	3
23	214	2020-12-02	68385	6611	2020	3
23	214	2020-10-26	73865	23751	2020	3
23	214	2020-12-15	77183	59777	2020	3
23	214	2020-10-02	81699	0	2020	3
23	214	2020-11-16	93683	3483975	2020	3
23	214	2020-10-21	93684	145272	2020	3
23	214	2020-10-23	102569	297088	2020	3
23	214	2020-10-14	116246	0	2020	3
23	214	2020-10-21	120501	16248	2020	3
23	214	2020-10-01	131231	0	2020	3
23	214	2020-10-09	132931	0	2020	3
23	214	2020-10-07	135056	0	2020	3
23	214	2020-10-20	138345	510	2020	3
23	214	2020-10-23	150317	16442210	2020	3
23	214	2020-10-23	150372	0	2020	3
23	214	2020-10-26	150412	59280714	2020	3
23	214	2020-10-06	154483	0	2020	3
23	214	2020-10-22	164072	242052	2020	3
23	214	2020-10-16	164309	0	2020	3
23	214	2020-10-05	165141	0	2020	3
23	214	2020-10-12	170628	0	2020	3
23	214	2020-10-15	173735	0	2020	3
23	214	2020-10-24	176271	0	2020	3
23	214	2020-10-24	176936	20503	2020	3
23	214	2020-10-26	180274	4618245	2020	3
23	214	2020-10-23	189187	311693	2020	3
23	214	2020-10-24	196892	256376	2020	3
23	214	2020-10-26	199865	15510	2020	3
23	214	2020-10-20	1273	3265	2020	3
23	214	2020-10-20	6743	0	2020	3
23	214	2020-10-27	21443	55807	2020	3
23	214	2020-10-26	27608	613527	2020	3
23	214	2020-10-23	30469	45318	2020	3
23	214	2020-10-26	36048	1353057	2020	3
23	214	2020-10-12	38320	0	2020	3
23	214	2020-10-28	41825	0	2020	3
23	214	2020-12-11	46976	635871	2020	3
23	214	2020-12-03	50846	0	2020	3
23	214	2020-10-26	52079	0	2020	3
23	214	2020-10-26	71078	580060	2020	3
23	214	2020-11-23	88143	1557274	2020	3
23	214	2020-10-12	91767	0	2020	3
23	214	2020-10-26	92040	15655	2020	3
23	214	2020-10-20	101912	0	2020	3
23	214	2020-10-26	108720	446673	2020	3
23	214	2020-10-23	113871	0	2020	3
23	214	2020-10-11	119521	0	2020	3
23	214	2020-10-26	123480	0	2020	3
23	214	2020-10-22	124170	45149	2020	3
23	214	2020-10-26	135484	4445	2020	3
23	214	2020-10-12	137470	108342	2020	3
23	214	2020-10-09	139661	0	2020	3
23	214	2020-10-26	155907	49556141	2020	3
23	214	2020-10-26	160178	0	2020	3
23	214	2020-10-23	162536	35232	2020	3
23	214	2020-10-19	163707	0	2020	3
23	214	2020-10-16	163981	0	2020	3
23	214	2020-10-26	175571	247451	2020	3
23	214	2020-10-08	176457	0	2020	3
23	214	2020-10-15	197198	0	2020	3
23	214	2020-10-26	10006	3156971	2020	3
23	214	2020-10-23	11116	356222	2020	3
23	214	2020-10-03	14109	0	2020	3
23	214	2020-10-20	35735	137850	2020	3
23	214	2020-10-12	39116	0	2020	3
23	214	2020-10-22	41224	23326	2020	3
23	214	2020-10-28	55722	22584	2020	3
23	214	2021-01-14	64853	7710	2020	3
23	214	2020-10-23	81210	22847	2020	3
23	214	2020-10-23	84818	479622	2020	3
23	214	2020-10-17	114515	0	2020	3
23	214	2020-10-21	118831	0	2020	3
23	214	2020-10-25	124529	0	2020	3
23	214	2020-10-14	131461	0	2020	3
23	214	2020-10-22	147409	17956	2020	3
23	214	2020-10-06	147645	0	2020	3
23	214	2020-11-20	150184	8173212	2020	3
23	214	2020-10-08	151047	0	2020	3
23	214	2020-10-21	155634	50267	2020	3
23	214	2020-10-22	155725	0	2020	3
23	214	2020-11-27	173816	226172	2020	3
23	214	2020-10-21	175105	0	2020	3
23	214	2020-10-19	177943	0	2020	3
23	214	2020-10-05	192522	0	2020	3
23	214	2020-10-03	196080	0	2020	3
23	214	2020-10-23	198921	760412	2020	3
23	213	2020-11-25	6193	79648	2020	3
23	214	2020-12-07	36820	426167	2020	3
23	214	2020-11-30	51161	3904641	2020	3
23	214	2020-10-26	85570	2180609	2020	3
23	214	2020-10-12	87412	0	2020	3
23	214	2020-12-03	94194	416352	2020	3
23	214	2020-10-16	95463	0	2020	3
23	214	2020-10-21	100310	0	2020	3
23	214	2020-10-22	108621	228887	2020	3
23	214	2020-11-19	116183	7508246	2020	3
23	214	2020-10-26	132696	1047	2020	3
23	214	2020-10-26	137226	0	2020	3
23	214	2020-10-08	140308	0	2020	3
23	214	2020-10-12	143264	0	2020	3
23	214	2020-10-26	144557	16609	2020	3
23	214	2020-10-19	147427	0	2020	3
23	214	2020-10-19	158601	0	2020	3
23	214	2020-10-26	181144	30042	2020	3
23	214	2020-10-22	198152	0	2020	3
23	214	2020-10-26	1304	24310014	2020	3
23	214	2020-10-26	13929	80583	2020	3
23	214	2020-10-03	16804	0	2020	3
23	214	2020-10-21	23587	13121	2020	3
23	214	2020-10-24	25906	430065	2020	3
23	214	2020-10-14	31558	0	2020	3
23	214	2020-10-25	40743	2676853	2020	3
23	214	2020-10-26	62092	15994459	2020	3
23	214	2020-10-08	65152	0	2020	3
23	214	2020-12-29	68022	2883843	2020	3
23	214	2020-11-23	70246	4750020	2020	3
23	214	2020-10-22	71548	0	2020	3
23	214	2020-10-26	74657	0	2020	3
23	214	2020-10-21	75262	94127	2020	3
23	214	2020-10-08	82040	0	2020	3
23	214	2020-10-23	84054	0	2020	3
23	214	2020-10-29	84993	0	2020	3
23	214	2020-10-26	86987	94605	2020	3
23	214	2020-10-26	87615	187836	2020	3
23	214	2020-10-24	96675	331120	2020	3
23	214	2020-10-21	97236	5345	2020	3
23	214	2020-10-12	97254	0	2020	3
23	214	2020-10-05	99230	0	2020	3
23	214	2020-10-22	103452	0	2020	3
23	214	2020-10-22	121589	0	2020	3
23	214	2020-10-22	129061	0	2020	3
23	214	2020-10-16	141853	0	2020	3
23	214	2020-10-12	142048	0	2020	3
23	214	2020-10-26	144764	21223	2020	3
23	214	2020-10-20	147967	582	2020	3
23	214	2020-10-04	165870	7336	2020	3
23	214	2020-10-26	194875	57435	2020	3
23	214	2020-10-15	197432	0	2020	3
23	214	2020-10-20	20160	474172	2020	3
23	214	2020-10-22	20459	16659127	2020	3
23	214	2020-12-08	59265	1821471	2020	3
23	214	2020-10-25	67066	692	2020	3
23	214	2020-10-16	89297	0	2020	3
23	214	2020-10-15	93228	0	2020	3
23	214	2020-10-19	107166	73212	2020	3
23	214	2020-10-13	108705	0	2020	3
23	214	2020-10-23	110734	6228944	2020	3
23	214	2020-10-25	111213	14675	2020	3
23	214	2020-10-06	112049	0	2020	3
23	214	2020-09-08	112143	0	2020	3
23	214	2020-10-26	113150	101867	2020	3
23	214	2020-10-02	122086	0	2020	3
23	214	2020-10-26	148965	0	2020	3
23	214	2020-12-17	155824	0	2020	3
23	213	2020-10-07	158181	194428	2020	3
23	214	2020-10-23	159779	22299	2020	3
23	214	2020-12-04	165205	102036	2020	3
23	214	2020-10-20	168383	0	2020	3
23	214	2020-10-04	182647	0	2020	3
23	214	2020-10-23	183670	2850013	2020	3
23	214	2020-10-16	187372	0	2020	3
23	214	2020-08-18	188196	0	2020	3
23	214	2020-10-25	192789	174096	2020	3
23	214	2020-10-26	19805	35507	2020	3
23	214	2020-10-20	22566	227629	2020	3
23	214	2020-10-22	34718	33658	2020	3
23	214	2020-10-23	51379	23687215	2020	3
23	214	2020-10-26	59192	0	2020	3
23	214	2020-10-13	69297	0	2020	3
23	214	2020-10-12	79196	0	2020	3
23	214	2020-10-26	94760	2265	2020	3
23	214	2020-10-23	101965	18533	2020	3
23	214	2020-10-26	108944	30546	2020	3
23	214	2020-10-02	121885	0	2020	3
23	214	2020-10-26	135221	1150892	2020	3
23	214	2020-10-26	137163	177401	2020	3
23	214	2020-10-14	142700	13151	2020	3
23	214	2020-10-08	152268	0	2020	3
23	214	2020-10-06	153853	0	2020	3
23	214	2020-12-06	153977	39645	2020	3
23	214	2020-10-15	166973	0	2020	3
23	214	2020-10-26	172443	4281134	2020	3
23	214	2020-10-23	194692	487942	2020	3
23	214	2020-10-26	5490	0	2020	3
23	214	2020-10-26	14325	9949229	2020	3
23	214	2020-10-08	15996	0	2020	3
23	214	2020-10-21	42905	151298	2020	3
23	214	2020-10-21	51521	0	2020	3
23	214	2020-10-22	53875	0	2020	3
23	214	2020-10-26	53978	0	2020	3
23	214	2020-10-24	57505	659952	2020	3
23	214	2020-10-14	58533	0	2020	3
23	214	2020-10-16	58551	0	2020	3
23	214	2020-10-19	61240	52492	2020	3
23	214	2020-10-20	61611	0	2020	3
23	214	2020-10-19	72999	2516	2020	3
23	214	2020-10-04	73996	643082	2020	3
23	214	2020-10-26	84194	1992595	2020	3
23	214	2020-10-05	85989	0	2020	3
23	214	2020-10-23	116234	0	2020	3
23	214	2020-10-26	144600	0	2020	3
23	214	2020-10-23	150973	1971723	2020	3
23	214	2020-10-26	151085	103648	2020	3
23	214	2020-10-26	160271	0	2020	3
23	214	2020-10-14	164462	0	2020	3
23	214	2020-10-08	164747	0	2020	3
23	214	2020-10-26	9926	0	2020	3
23	214	2020-12-01	16909	0	2020	3
23	214	2020-10-12	23131	0	2020	3
23	214	2020-10-01	28584	0	2020	3
23	214	2020-11-12	30634	44112	2020	3
23	214	2020-10-20	40957	1572225	2020	3
23	214	2020-10-20	49430	8002	2020	3
23	214	2020-10-22	49602	837876	2020	3
23	214	2020-10-20	57323	0	2020	3
23	214	2020-10-26	66883	99598	2020	3
23	214	2020-10-24	81897	106259	2020	3
23	214	2020-10-26	91967	0	2020	3
23	214	2020-10-22	96472	5024916	2020	3
23	214	2020-11-26	103498	7143624	2020	3
23	214	2020-11-26	111852	50675	2020	3
23	214	2020-10-26	114362	80081	2020	3
23	214	2020-12-28	122559	0	2020	3
23	214	2020-10-01	123950	0	2020	3
23	214	2020-10-22	128845	0	2020	3
23	214	2020-10-21	145858	0	2020	3
23	214	2020-10-23	149759	33350	2020	3
23	214	2020-10-06	150533	0	2020	3
23	214	2020-10-02	156600	0	2020	3
23	214	2020-10-22	158481	24419	2020	3
23	214	2020-10-05	162451	0	2020	3
23	214	2020-10-09	163803	0	2020	3
23	214	2020-10-20	165806	0	2020	3
23	214	2020-10-25	170765	0	2020	3
23	214	2020-10-26	183971	142465	2020	3
23	214	2020-10-25	14223	54062	2020	3
23	214	2020-10-20	17712	334970	2020	3
23	214	2020-10-20	30813	4431	2020	3
23	214	2020-10-25	35649	136920	2020	3
23	214	2020-10-26	35783	0	2020	3
23	214	2020-10-23	36953	31386	2020	3
23	214	2020-10-08	65975	0	2020	3
23	214	2020-10-02	73829	0	2020	3
23	214	2020-10-20	86608	0	2020	3
23	214	2020-10-20	92135	0	2020	3
23	214	2020-10-23	93132	6557	2020	3
23	214	2020-10-26	93154	0	2020	3
23	214	2020-11-16	109045	0	2020	3
23	214	2020-10-21	123420	838000	2020	3
23	214	2020-10-13	123649	0	2020	3
23	214	2020-10-20	165622	0	2020	3
23	214	2020-10-24	167981	76340	2020	3
23	214	2020-10-01	177382	0	2020	3
23	214	2020-10-19	193185	0	2020	3
23	214	2020-10-12	4765	0	2020	3
23	214	2020-10-28	30346	695701	2020	3
23	214	2020-10-16	30731	0	2020	3
23	214	2020-10-19	33106	0	2020	3
23	214	2020-10-23	34294	493122	2020	3
23	214	2020-10-17	36335	0	2020	3
23	214	2020-10-21	52445	0	2020	3
23	214	2020-10-26	68692	127	2020	3
23	214	2020-10-20	84410	3490261	2020	3
23	214	2020-10-08	88331	0	2020	3
23	214	2020-10-26	89425	90494	2020	3
23	214	2020-10-21	98490	0	2020	3
23	214	2020-10-22	99305	0	2020	3
23	214	2020-10-02	101130	0	2020	3
23	214	2020-10-27	111328	553958200	2020	3
23	214	2020-10-23	116376	87212	2020	3
23	214	2020-10-16	120204	0	2020	3
23	214	2020-10-22	130853	170209	2020	3
23	214	2020-10-22	174728	0	2020	3
23	214	2020-10-19	183741	9517	2020	3
23	214	2020-10-22	191796	0	2020	3
23	214	2020-11-17	191927	0	2020	3
23	214	2020-10-05	17047	0	2020	3
23	214	2020-10-01	37686	0	2020	3
23	214	2020-10-26	45050	13632309	2020	3
23	214	2020-12-28	45067	4635731	2020	3
23	214	2020-10-13	47889	0	2020	3
23	214	2020-10-02	61786	0	2020	3
23	214	2020-10-22	69406	261985	2020	3
23	214	2020-10-20	76703	5618	2020	3
23	214	2020-10-23	78232	851808	2020	3
23	214	2020-10-13	91432	0	2020	3
23	214	2020-10-26	111318	531660	2020	3
23	214	2020-10-26	118646	0	2020	3
23	214	2020-10-07	122727	0	2020	3
23	214	2020-10-26	123170	935096	2020	3
23	214	2020-10-27	123787	25621	2020	3
23	214	2020-10-23	128090	2644942	2020	3
23	214	2020-10-05	135185	78442	2020	3
23	214	2020-10-23	144116	7663	2020	3
23	214	2020-10-23	156456	1019	2020	3
23	214	2020-10-25	159298	0	2020	3
23	214	2020-10-26	167094	68802	2020	3
23	214	2020-10-20	173054	420617	2020	3
23	214	2020-10-26	184733	32264	2020	3
23	214	2020-10-13	187266	91286	2020	3
23	214	2020-10-22	188430	0	2020	3
23	214	2020-10-20	6756	0	2020	3
23	214	2020-10-23	10881	0	2020	3
23	214	2020-10-21	26018	0	2020	3
23	214	2020-10-04	28777	0	2020	3
23	214	2020-10-12	39635	0	2020	3
23	214	2020-10-20	40731	0	2020	3
23	214	2020-10-01	41421	0	2020	3
23	214	2020-10-23	47070	0	2020	3
23	214	2020-10-28	47620	91103	2020	3
23	214	2020-10-25	60833	0	2020	3
23	214	2020-10-26	74050	6971157	2020	3
23	214	2020-12-25	75676	3764052	2020	3
23	214	2020-12-04	75926	467375	2020	3
23	214	2020-10-01	80735	0	2020	3
23	214	2020-10-15	107518	0	2020	3
23	214	2020-10-23	115740	1908	2020	3
23	214	2020-10-26	118035	5068	2020	3
23	214	2020-11-03	119777	208859	2020	3
23	214	2020-09-30	120646	0	2020	3
23	214	2020-10-07	121848	0	2020	3
23	214	2020-10-21	130303	497596	2020	3
23	214	2020-11-13	133775	0	2020	3
23	214	2020-10-22	135728	100325	2020	3
23	214	2020-10-08	138709	0	2020	3
23	214	2020-10-25	147873	23683	2020	3
23	214	2020-10-26	157540	0	2020	3
23	214	2020-10-08	164230	0	2020	3
23	214	2020-10-20	165885	0	2020	3
23	214	2020-10-20	178967	0	2020	3
23	214	2021-01-11	179971	60723447	2020	3
23	214	2020-10-23	180950	30281	2020	3
23	214	2020-10-23	191954	25000	2020	3
23	214	2020-10-19	198069	35257	2020	3
23	214	2020-10-25	199151	21242	2020	3
23	214	2020-10-22	10272	28808	2020	3
23	214	2020-10-24	15850	279921	2020	3
23	214	2020-10-11	20406	0	2020	3
23	214	2020-10-12	22985	0	2020	3
23	214	2020-10-01	29172	0	2020	3
23	214	2020-10-26	33871	0	2020	3
23	214	2020-10-12	36454	18165	2020	3
23	214	2020-10-23	37122	1158620	2020	3
23	214	2020-10-05	40288	0	2020	3
23	214	2020-10-08	51524	0	2020	3
23	214	2020-10-26	53818	104573	2020	3
23	214	2020-10-15	58127	13144	2020	3
23	214	2020-10-06	64857	0	2020	3
23	214	2020-10-23	66875	4815	2020	3
23	214	2020-10-23	89420	0	2020	3
23	214	2020-11-23	92584	0	2020	3
23	214	2020-12-08	92666	98743	2020	3
23	214	2020-10-26	93111	0	2020	3
23	214	2020-10-09	95020	0	2020	3
23	214	2020-10-25	101633	79141	2020	3
23	214	2020-10-30	103121	8640	2020	3
23	214	2020-10-19	105242	270577	2020	3
23	214	2020-10-26	105673	761340	2020	3
23	214	2020-10-01	121953	0	2020	3
23	214	2020-11-17	124057	22508483	2020	3
23	214	2020-10-22	124635	67304	2020	3
23	214	2020-10-21	126231	7032	2020	3
23	214	2020-11-26	133026	27192163	2020	3
23	214	2020-11-19	139070	628021	2020	3
23	214	2020-10-26	143377	115114	2020	3
23	214	2020-10-22	143717	0	2020	3
23	214	2020-10-17	143990	0	2020	3
23	214	2020-10-22	150567	0	2020	3
23	214	2020-10-19	160880	2897	2020	3
23	214	2020-10-18	161762	257	2020	3
23	214	2020-10-01	162422	0	2020	3
23	214	2020-10-12	163719	0	2020	3
23	214	2020-10-13	193975	7500	2020	3
23	214	2020-10-06	42342	0	2020	3
23	214	2020-11-16	44203	112	2020	3
23	214	2020-10-14	51577	0	2020	3
23	214	2020-10-23	52875	278615	2020	3
23	214	2020-10-23	62129	52129	2020	3
23	214	2020-10-24	70414	0	2020	3
23	214	2020-11-13	71134	191056	2020	3
23	214	2020-10-21	81023	5403587	2020	3
23	214	2020-10-19	82658	0	2020	3
23	214	2020-10-20	85022	242658	2020	3
23	214	2020-10-14	87823	0	2020	3
23	214	2020-10-06	92821	0	2020	3
23	214	2020-11-02	97205	0	2020	3
23	214	2020-10-24	101163	76370	2020	3
23	214	2020-10-20	107374	39347	2020	3
23	214	2020-10-13	108709	0	2020	3
23	214	2020-12-03	117872	3351	2020	3
23	214	2020-10-25	127141	0	2020	3
23	214	2020-10-23	139242	36313	2020	3
23	214	2020-10-06	140610	0	2020	3
23	214	2020-10-22	156000	0	2020	3
23	214	2020-10-02	161455	0	2020	3
23	214	2020-10-21	162353	0	2020	3
23	214	2020-10-26	165004	89096	2020	3
23	214	2020-10-21	188685	439	2020	3
23	214	2020-10-20	189092	1510085	2020	3
23	214	2020-12-03	189466	5804616	2020	3
23	214	2020-10-23	28250	9516	2020	3
23	214	2020-10-23	30248	7297318	2020	3
23	214	2020-10-28	34098	68460	2020	3
23	214	2020-10-23	48519	8424	2020	3
23	214	2020-10-16	50926	0	2020	3
23	214	2020-10-12	57337	0	2020	3
23	214	2020-11-30	61117	209948	2020	3
23	214	2020-10-23	65616	0	2020	3
23	214	2020-11-27	77028	707	2020	3
23	214	2020-10-20	81747	15048	2020	3
23	214	2020-10-26	84102	0	2020	3
23	214	2020-10-26	92388	0	2020	3
23	214	2020-10-17	105079	0	2020	3
23	214	2020-10-22	105133	77858	2020	3
23	214	2021-01-14	130358	1430206	2020	3
23	214	2020-10-19	134518	0	2020	3
23	214	2020-10-19	145406	0	2020	3
23	214	2020-11-18	147711	18357	2020	3
23	214	2020-10-07	147956	0	2020	3
23	214	2020-10-14	149388	0	2020	3
23	214	2020-10-25	150074	0	2020	3
23	214	2020-12-04	169552	984624	2020	3
23	214	2020-10-02	172489	0	2020	3
23	214	2020-10-20	176233	0	2020	3
23	214	2020-10-19	178348	0	2020	3
23	214	2020-10-06	197266	0	2020	3
23	214	2020-10-15	5196	2801894	2020	3
23	214	2020-10-19	10702	0	2020	3
23	214	2020-10-21	22557	33678	2020	3
23	214	2020-10-26	29163	20901	2020	3
23	214	2020-10-22	40417	266873	2020	3
23	214	2020-10-26	45615	13200770	2020	3
23	214	2020-10-23	47264	0	2020	3
23	214	2020-10-21	48050	0	2020	3
23	214	2020-10-25	62073	7074	2020	3
23	214	2020-10-04	69176	4900	2020	3
23	214	2020-11-20	72857	6102284	2020	3
23	214	2020-10-26	74483	36555	2020	3
23	214	2020-10-26	84582	10498	2020	3
23	214	2020-11-23	98769	47643983	2020	3
23	213	2020-10-23	103384	6964693	2020	3
23	214	2020-10-26	106677	0	2020	3
23	214	2020-10-24	115557	0	2020	3
23	214	2020-09-30	121590	0	2020	3
23	214	2020-10-01	123469	0	2020	3
23	214	2020-10-19	139445	18025	2020	3
23	214	2020-10-26	142084	1416	2020	3
23	214	2020-10-16	159136	0	2020	3
23	214	2020-10-23	161499	2288799	2020	3
23	214	2020-10-09	170947	0	2020	3
23	214	2020-10-19	186809	3714113	2020	3
23	214	2020-10-21	190607	0	2020	3
23	214	2020-10-21	191709	0	2020	3
23	214	2020-10-23	192549	5926	2020	3
23	214	2020-11-23	199923	604534	2020	3
23	214	2020-10-19	3118	0	2020	3
23	214	2020-10-08	6570	0	2020	3
23	214	2020-10-23	7756	2900302	2020	3
23	214	2020-10-15	14951	0	2020	3
23	214	2020-10-26	17674	0	2020	3
23	214	2020-10-14	55261	0	2020	3
23	214	2020-12-28	63647	4451409	2020	3
23	214	2020-10-08	67790	16807	2020	3
23	214	2020-10-12	84803	0	2020	3
23	214	2020-10-19	91475	0	2020	3
23	214	2020-10-24	113371	713231	2020	3
23	214	2020-10-12	129674	0	2020	3
23	214	2020-10-23	129775	0	2020	3
23	214	2020-10-14	129953	0	2020	3
23	214	2020-10-09	146980	0	2020	3
23	214	2020-10-06	150297	0	2020	3
23	214	2020-10-01	152249	0	2020	3
23	214	2020-10-19	154037	0	2020	3
23	214	2020-10-04	159618	0	2020	3
23	214	2020-10-23	164511	5176193	2020	3
23	214	2020-10-26	169811	264228	2020	3
23	214	2020-10-25	187414	131	2020	3
23	214	2020-10-23	199851	5767322	2020	3
23	214	2020-10-23	17701	1609472	2020	3
23	214	2020-10-26	22143	982413	2020	3
23	214	2020-10-13	23334	0	2020	3
23	214	2020-10-07	38197	0	2020	3
23	214	2020-10-23	44676	11037	2020	3
23	214	2020-10-16	46411	228150	2020	3
23	214	2020-10-26	47312	3256	2020	3
23	214	2020-10-01	47714	0	2020	3
23	214	2020-10-26	48928	10755	2020	3
23	214	2020-10-18	53703	0	2020	3
23	214	2020-11-24	61640	150116	2020	3
23	214	2020-10-26	74987	0	2020	3
23	214	2020-10-01	80125	0	2020	3
23	214	2020-10-20	83493	867946	2020	3
23	214	2020-10-09	87702	0	2020	3
23	214	2020-10-23	107816	133170	2020	3
23	214	2020-10-19	113477	0	2020	3
23	214	2020-10-12	113799	0	2020	3
23	214	2020-10-23	127685	0	2020	3
23	214	2020-10-19	128365	22260	2020	3
23	214	2020-10-23	131224	716756	2020	3
23	214	2020-10-15	138802	0	2020	3
23	214	2020-10-23	147588	1035877	2020	3
23	214	2020-10-27	150784	198860	2020	3
23	214	2020-10-26	152052	186231	2020	3
23	214	2020-10-08	160288	0	2020	3
23	214	2020-10-23	175386	1170709	2020	3
23	214	2020-10-23	178663	566	2020	3
23	214	2020-10-26	183467	368462	2020	3
23	214	2020-12-16	185877	576	2020	3
23	214	2020-10-21	186879	121103	2020	3
23	214	2020-09-30	190826	0	2020	3
23	214	2020-10-23	26517	36847	2020	3
23	214	2020-10-22	31499	4993	2020	3
23	214	2021-01-12	42219	0	2020	3
23	214	2020-10-14	43338	0	2020	3
23	231	2020-10-22	45098	0	2020	3
23	331	2020-10-26	45623	4636161	2020	3
23	214	2020-12-23	47220	2210	2020	3
23	214	2020-10-26	48716	0	2020	3
23	214	2020-10-15	53764	0	2020	3
23	214	2020-10-07	54155	1230	2020	3
23	214	2020-10-26	56578	8674	2020	3
23	214	2020-10-26	61614	28090	2020	3
23	214	2020-10-23	73285	329952	2020	3
23	214	2020-10-26	74791	449857	2020	3
23	214	2020-10-13	78165	14597	2020	3
23	214	2020-10-25	83874	314614	2020	3
23	214	2020-10-23	84135	22419508	2020	3
23	214	2020-10-16	95732	0	2020	3
23	214	2020-10-19	100437	2403	2020	3
23	214	2020-10-22	112669	0	2020	3
23	214	2020-10-28	122841	259420	2020	3
23	214	2020-10-26	125996	6810	2020	3
23	214	2020-10-23	126011	32553	2020	3
23	214	2020-10-28	136136	868	2020	3
